id_transaction,id_client,montant,heure,jour_semaine,delai_depuis_derniere_min,nb_transactions_1h,nb_transactions_24h,distance_domicile_km,pays,type_commercant,canal_paiement,age_compte_annees,score_ip,est_fraude
TX00000263,2128,134.45,14,5,46.1,0,4,4.6,France,Station-service,Sans contact,1.9,65.8,0
TX00000264,4796,16.44,6,6,26.9,1,2,6.3,France,Voyage,Carte physique,11.3,70.2,0
TX00000265,2993,65.97,0,0,2.6,1,2,11.9,France,Autre,En ligne,3.8,48.8,0
TX00000266,1986,7.69,20,2,4.7,1,5,35.2,France,Restaurant,Carte physique,5.0,42.5,0
TX00000267,2381,2.32,21,0,113.2,2,4,5.2,France,Autre,Carte physique,8.6,39.7,0
TX00000268,3780,7.72,9,4,9.3,2,5,4.8,France,E-commerce,Carte physique,9.6,59.5,0
TX00000269,3033,5.38,17,5,59.3,2,3,4.7,France,Station-service,Carte physique,2.0,59.0,0
TX00000270,1237,19.89,11,3,76.9,1,2,4.6,France,Restaurant,Sans contact,6.9,45.5,0
TX00000271,3286,22.04,22,5,299.2,1,6,6.5,UE,Restaurant,En ligne,4.1,43.7,0
TX00000272,3588,45.96,15,2,22.5,3,4,1.1,Hors-UE,Station-service,En ligne,2.5,53.2,0
TX00000273,2419,324.72,10,5,34.4,1,5,7.9,France,E-commerce,En ligne,9.5,49.5,0
TX00000274,4445,46.02,12,1,204.2,1,3,3.1,France,Alimentaire,Sans contact,4.3,54.8,0
TX00000275,3437,52.95,4,0,37.8,1,7,9.5,France,Santé,Carte physique,5.9,52.6,0
TX00000276,1732,112.0,16,5,6.3,0,3,4.7,France,Alimentaire,Carte physique,9.2,,0
TX00000277,4038,16.28,5,2,52.2,0,4,5.8,France,Alimentaire,En ligne,5.4,40.4,0
TX00000278,1076,78.86,17,3,13.7,2,7,2.2,France,Station-service,Carte physique,1.4,63.8,0
TX00000279,3411,12.8,22,4,35.1,1,6,1.5,France,Alimentaire,Carte physique,6.1,53.2,0
TX00000280,2378,281.47,11,5,30.0,1,4,0.7,France,E-commerce,Sans contact,6.5,48.3,0
TX00000281,4243,340.07,9,6,11.7,0,4,5.3,Hors-UE,Station-service,En ligne,6.0,52.0,0
TX00000282,3281,116.37,7,3,53.4,4,4,0.8,UE,Autre,Mobile,3.5,53.2,0
TX00000283,2246,4.04,12,0,68.3,2,5,5.9,France,Alimentaire,Carte physique,4.7,81.7,0
TX00000284,1868,121.78,11,1,154.5,3,3,2.7,France,Restaurant,Carte physique,3.0,56.9,0
TX00000285,2183,6.19,12,5,22.3,0,3,0.7,France,Alimentaire,Carte physique,1.1,65.2,0
TX00000286,1629,106.91,7,0,56.9,1,4,1.3,France,Station-service,En ligne,5.6,46.4,0
TX00000287,4567,106.11,5,4,2.3,1,4,9.5,France,Restaurant,Carte physique,1.0,67.2,0
TX00000288,2596,20.74,7,0,27.6,2,6,3.5,France,Alimentaire,Sans contact,4.7,13.7,0
TX00000289,3585,58.06,14,1,105.6,1,3,1.5,UE,Autre,En ligne,5.8,42.4,0
TX00000290,2833,25.86,1,0,26.9,1,11,0.3,France,E-commerce,En ligne,26.1,17.9,0
TX00000291,4846,27.61,13,3,30.0,0,4,4.2,France,Voyage,Sans contact,14.4,25.0,0
TX00000292,3717,29.17,22,2,125.5,1,3,26.3,France,Autre,Carte physique,13.2,46.0,0
TX00000293,3207,23.89,11,2,34.2,1,3,7.4,France,Alimentaire,Carte physique,13.8,90.2,0
TX00000294,1888,11.16,10,0,55.4,0,5,3.0,France,Restaurant,Sans contact,7.3,47.9,0
TX00000295,4879,9.21,19,4,20.4,0,3,4.5,France,Alimentaire,Sans contact,7.8,38.8,0
TX00000296,3321,146.54,0,4,19.6,1,3,0.6,France,Voyage,Carte physique,3.4,65.4,0
TX00000297,2150,15.57,2,0,4.2,0,4,3.9,France,E-commerce,En ligne,5.4,36.7,0
TX00000298,3459,17.64,12,6,34.2,2,3,3.2,France,E-commerce,Carte physique,3.8,51.4,0
TX00000299,4274,37.85,7,3,69.3,2,2,1.4,France,E-commerce,En ligne,1.2,36.0,0
TX00000300,4871,40.45,23,0,136.8,1,2,2.5,France,Restaurant,En ligne,6.1,0.5,0
TX00000301,3991,93.76,23,2,48.0,1,5,0.6,France,E-commerce,Sans contact,2.7,54.6,0
TX00000302,3081,94.21,17,2,46.3,0,2,1.7,France,Voyage,En ligne,3.8,57.7,0
TX00000303,1224,20.76,14,2,100.9,0,3,2.2,France,Restaurant,Mobile,8.2,51.1,0
TX00000304,2566,51.42,1,5,4.0,2,2,1.9,France,Luxe,Sans contact,8.4,77.0,0
TX00000305,2573,5.2,9,4,449.0,4,3,2.0,France,Restaurant,En ligne,4.8,47.5,1
TX00000306,3651,8.46,0,0,114.0,3,4,7.9,France,Station-service,Carte physique,9.3,46.1,0
TX00000307,2128,58.17,8,1,98.7,2,3,0.0,France,Restaurant,Carte physique,6.4,52.3,0
TX00000308,1133,53.12,0,3,3.1,1,4,4.2,Hors-UE,Alimentaire,Sans contact,14.1,44.2,0
TX00000309,2224,13.25,8,0,55.6,0,3,3.5,UE,Autre,En ligne,5.7,32.3,0
TX00000310,2724,67.72,17,4,58.1,0,1,5.6,France,Alimentaire,Carte physique,5.2,10.3,0
TX00000311,2699,462.38,0,3,102.7,0,3,0.5,France,Autre,En ligne,5.9,56.2,0
TX00000312,1252,32.19,15,3,2.4,0,3,8.5,France,E-commerce,En ligne,4.9,48.5,0
TX00000313,1296,30.01,4,5,161.2,0,4,4.7,UE,Alimentaire,Carte physique,5.5,89.8,0
TX00000314,2472,8.55,20,1,32.2,0,9,4.2,France,Alimentaire,En ligne,6.9,59.6,0
TX00000315,4876,88.4,20,3,15.7,2,6,6.6,France,Voyage,Carte physique,4.6,53.1,0
TX00000316,1267,382.5,18,6,32.1,3,5,7.6,France,Station-service,En ligne,6.6,56.8,0
TX00000317,4347,9.25,6,3,267.9,2,3,6.2,France,E-commerce,Carte physique,15.3,41.0,0
TX00000318,3533,17.07,13,2,66.3,0,5,0.8,France,E-commerce,Carte physique,6.2,53.6,0
TX00000319,4908,54.89,15,0,16.2,0,3,11.1,France,E-commerce,Sans contact,6.2,57.0,0
TX00000320,1512,282.88,16,6,1.3,0,4,10.7,France,Voyage,En ligne,9.1,49.0,0
TX00000321,4435,9.09,23,2,4.5,1,5,0.4,France,Voyage,Carte physique,6.5,13.8,0
TX00000322,1795,16.62,20,3,16.3,0,4,1.6,UE,E-commerce,Carte physique,8.3,46.9,0
TX00000323,1441,13.79,1,1,20.9,2,2,7.9,France,E-commerce,En ligne,5.6,25.6,0
TX00000324,2737,52.11,5,4,99.0,0,2,19.2,France,Restaurant,Mobile,8.8,50.8,0
TX00000325,2326,14.69,22,6,11.5,0,5,2.1,France,Alimentaire,En ligne,12.5,25.2,0
TX00000326,1390,170.65,22,1,6.9,3,3,14.8,UE,Station-service,Carte physique,6.7,72.4,0
TX00000327,2172,55.39,7,4,28.4,1,2,3.8,France,E-commerce,En ligne,3.8,46.2,0
TX00000328,3875,13.3,10,6,62.5,0,5,3.7,France,Autre,Carte physique,1.3,49.2,0
TX00000329,3819,1.0,4,6,28.7,2,5,5.4,France,Voyage,Carte physique,8.0,32.3,0
TX00000330,3023,14.02,1,3,19.7,0,5,0.1,France,Santé,Mobile,8.0,50.9,0
TX00000331,1724,26.14,20,0,209.3,2,5,1.4,UE,Santé,Mobile,5.1,54.4,0
TX00000332,2229,151.25,19,3,236.9,0,3,1.2,France,Voyage,Carte physique,4.1,62.9,0
TX00000333,3017,15.39,7,4,101.0,1,5,7.2,France,Autre,Carte physique,5.7,53.7,0
TX00000334,2900,44.69,12,2,60.1,2,7,8.7,France,Alimentaire,En ligne,8.5,71.4,0
TX00000335,4519,90.6,16,2,96.5,1,2,0.3,France,Alimentaire,Carte physique,8.1,60.7,0
TX00000336,1829,35.23,20,5,14.2,1,1,1.9,France,Autre,En ligne,12.0,45.0,0
TX00000337,2362,9.7,11,6,57.6,0,3,5.6,France,Autre,Mobile,11.4,64.1,0
TX00000338,2500,64.56,19,6,228.6,1,6,6.0,France,Voyage,Carte physique,6.8,67.5,0
TX00000339,3294,16.11,18,0,96.9,0,0,1.5,France,Santé,Carte physique,4.8,62.4,0
TX00000340,1466,11.58,5,4,115.8,1,3,1.4,France,E-commerce,Carte physique,6.5,64.9,0
TX00000341,3967,8.48,20,0,35.7,1,5,10.3,France,E-commerce,Mobile,3.3,35.8,0
TX00000342,1791,123.46,7,1,35.3,0,3,2.4,France,Alimentaire,Carte physique,1.9,61.8,0
TX00000343,3384,8.63,13,1,11.9,3,5,2.0,France,Santé,En ligne,11.4,51.5,0
TX00000344,3425,11.08,3,3,49.4,0,5,12.2,France,Restaurant,Carte physique,9.4,39.5,0
TX00000345,3351,43.91,2,5,81.4,1,4,3.6,France,Alimentaire,Mobile,5.9,55.0,0
TX00000346,3748,25.11,1,5,53.9,1,2,2.9,France,E-commerce,Sans contact,7.1,67.8,0
TX00000347,1559,58.85,10,5,20.1,0,6,13.7,France,Alimentaire,Carte physique,11.0,57.0,0
TX00000348,1178,449.58,1,6,44.7,1,6,3.8,France,Alimentaire,Carte physique,1.1,60.0,0
TX00000349,1935,33.09,8,1,59.3,1,1,0.0,France,Station-service,Carte physique,9.5,53.9,0
TX00000350,3151,37.39,15,4,42.8,0,2,10.1,France,Station-service,En ligne,9.0,16.3,0
TX00000351,1632,26.45,17,5,57.6,3,2,1.0,UE,Station-service,En ligne,9.0,65.0,0
TX00000352,4780,46.79,1,3,2.4,0,4,12.6,France,Autre,Carte physique,2.8,34.4,0
TX00000353,4247,6.96,16,6,34.7,0,3,5.5,France,Santé,Mobile,3.7,35.9,0
TX00000354,3047,24.38,7,4,51.8,0,4,2.8,France,Alimentaire,En ligne,3.9,41.0,0
TX00000355,4821,10.32,21,3,12.4,0,3,9.4,France,Station-service,Mobile,5.7,45.3,0
TX00000356,3653,5.69,5,2,5.0,1,3,0.6,France,Autre,En ligne,3.3,57.0,0
TX00000357,4008,94.4,15,5,79.1,1,4,2.0,France,Restaurant,Carte physique,6.7,50.8,0
TX00000358,1043,23.82,15,0,97.2,0,4,2.8,France,Autre,Carte physique,3.8,78.7,0
TX00000359,1593,20.91,7,3,29.5,4,2,1.4,France,E-commerce,Sans contact,7.0,29.6,0
TX00000360,2113,16.47,5,4,37.6,1,4,3.8,France,Restaurant,Mobile,4.0,71.9,0
TX00000361,2896,3.74,16,3,44.2,3,4,7.2,UE,Alimentaire,Mobile,7.4,60.3,0
TX00000362,1864,195.54,0,0,128.3,2,3,3.6,France,Autre,Sans contact,4.6,60.1,0
TX00000363,4592,6.33,8,4,81.2,0,4,10.1,UE,E-commerce,Carte physique,3.8,26.8,0
TX00000364,1249,63.52,14,1,80.1,1,6,27.5,France,Voyage,En ligne,5.3,64.8,0
TX00000365,2115,14.94,0,3,2.2,3,2,5.0,France,Autre,Sans contact,7.6,54.9,0
TX00000366,2150,15.67,0,1,8.2,1,4,4.2,France,Station-service,Mobile,11.2,27.1,0
TX00000367,4820,9.87,20,2,119.5,1,4,3.8,France,E-commerce,Carte physique,1.1,50.7,0
TX00000368,2990,224.21,11,2,56.7,1,3,13.8,France,E-commerce,Sans contact,1.6,54.1,0
TX00000369,4475,99.78,4,2,140.0,1,2,3.5,France,Alimentaire,En ligne,2.2,41.4,0
TX00000370,1195,24.65,13,1,91.7,0,7,3.2,France,Alimentaire,Carte physique,14.8,58.5,0
TX00000371,2894,3.48,6,3,20.6,2,2,1.2,UE,Alimentaire,Carte physique,10.2,66.8,0
TX00000372,4580,5.46,16,1,31.2,2,6,6.2,France,Autre,Mobile,1.9,41.0,0
TX00000373,3277,59.59,15,2,17.3,1,4,6.2,UE,Alimentaire,Carte physique,7.6,40.0,0
TX00000374,1529,10.62,15,2,30.6,2,2,,France,Santé,En ligne,4.0,,0
TX00000375,4440,110.29,4,1,233.0,0,2,7.4,France,E-commerce,Carte physique,3.0,25.7,0
TX00000376,4222,113.86,21,2,9.8,0,3,,France,E-commerce,Mobile,6.7,40.8,0
TX00000377,1193,25.39,1,1,6.9,0,1,2.1,France,Luxe,Carte physique,9.5,36.1,0
TX00000378,1528,5.95,3,5,59.3,3,5,18.2,UE,Alimentaire,Mobile,5.7,46.8,0
TX00000379,3460,29.38,5,4,39.5,1,8,9.1,France,Santé,Carte physique,6.3,61.0,0
TX00000380,4429,26.67,22,5,18.1,1,3,6.6,France,Alimentaire,Mobile,5.4,58.8,0
TX00000381,4892,28.44,21,1,31.6,0,4,11.8,France,E-commerce,Sans contact,4.4,31.9,0
TX00000382,2363,101.0,12,6,13.7,1,4,3.3,France,Autre,Carte physique,3.3,64.0,0
TX00000383,2147,7.45,4,1,73.5,1,6,0.1,France,Alimentaire,En ligne,4.1,50.3,0
TX00000384,1444,80.85,10,2,10.2,1,7,0.6,France,Station-service,Carte physique,2.6,66.5,0
TX00000385,1133,8.9,4,3,185.8,1,4,15.9,UE,Restaurant,Sans contact,9.1,67.4,0
TX00000386,4411,21.89,7,2,32.3,0,2,14.3,France,Alimentaire,Carte physique,3.3,60.8,0
TX00000387,1461,11.07,12,0,63.1,0,5,13.7,France,E-commerce,En ligne,9.7,33.6,0
TX00000388,4710,11.84,2,1,70.6,0,1,2.1,France,E-commerce,Carte physique,8.4,63.5,0
TX00000389,1673,6.91,20,6,3.7,0,3,,France,Alimentaire,Carte physique,3.8,29.4,0
TX00000390,2945,2.42,2,5,20.5,1,2,1.6,France,Station-service,Sans contact,15.2,69.3,0
TX00000391,1406,61.75,15,1,13.7,2,3,2.7,France,Luxe,Carte physique,5.6,39.5,0
TX00000392,1800,69.23,21,5,7.5,1,7,9.8,UE,Alimentaire,En ligne,8.4,42.5,0
TX00000393,2044,38.6,5,4,85.4,0,3,6.9,France,Autre,En ligne,5.2,60.2,0
TX00000394,3371,33.73,16,0,71.7,0,3,3.9,UE,Santé,Carte physique,4.8,34.7,0
TX00000395,1119,61.57,8,2,46.9,2,3,17.3,France,Autre,En ligne,5.7,58.0,0
TX00000396,3768,31.08,15,1,74.2,2,7,3.0,France,Luxe,Carte physique,8.5,44.2,0
TX00000397,4927,36.63,1,4,45.5,1,5,1.5,France,Alimentaire,Carte physique,9.1,70.4,0
TX00000398,3302,62.89,7,0,38.8,0,5,0.5,France,E-commerce,Carte physique,3.9,33.3,0
TX00000399,2776,6.59,1,2,17.4,0,1,4.2,France,Alimentaire,En ligne,10.3,35.1,0
TX00000400,2083,14.59,4,0,21.2,2,4,5.1,France,Station-service,Carte physique,6.7,47.9,0
TX00000401,3366,68.61,8,0,47.0,0,2,1.9,France,Restaurant,Carte physique,9.6,75.5,0
TX00000402,3475,79.91,0,4,41.5,2,2,3.8,France,Autre,Sans contact,6.6,53.6,0
TX00000403,4492,5.21,18,1,40.6,1,3,0.8,France,Restaurant,Carte physique,3.8,22.9,0
TX00000404,2866,20.72,18,1,312.1,1,4,3.1,France,Voyage,En ligne,4.0,43.4,0
TX00000405,3063,26.23,3,1,264.2,0,4,2.4,France,Voyage,Carte physique,2.8,63.5,0
TX00000406,4472,14.93,3,5,15.5,3,6,8.0,France,Station-service,En ligne,2.0,55.8,0
TX00000407,1853,5.19,0,5,36.4,2,6,1.8,France,Restaurant,Carte physique,7.3,46.8,0
TX00000408,3217,5.71,3,4,42.2,2,2,1.7,France,Alimentaire,En ligne,4.7,76.9,0
TX00000409,2932,45.85,1,6,15.6,1,3,0.3,France,Alimentaire,Carte physique,4.5,59.7,0
TX00000410,3565,1258.35,15,5,33.7,5,4,1.6,France,Luxe,En ligne,1.3,62.2,1
TX00000411,1105,51.28,22,1,15.0,2,4,7.8,France,Station-service,Carte physique,2.7,61.3,0
TX00000412,2040,263.79,10,4,111.3,1,3,6.7,France,Alimentaire,Carte physique,8.6,64.3,0
TX00000413,1979,42.78,22,4,5.0,2,5,9.0,France,Voyage,Carte physique,7.0,50.9,0
TX00000414,4395,23.73,20,6,31.1,0,2,0.0,France,Luxe,Carte physique,2.0,32.9,0
TX00000415,4651,21.53,9,5,5.4,2,5,5.4,UE,E-commerce,En ligne,7.9,71.4,0
TX00000416,3161,81.24,17,4,10.8,0,2,9.9,France,Alimentaire,Carte physique,9.8,64.5,0
TX00000417,4893,6.68,2,1,4.0,1,3,3.4,France,Restaurant,Carte physique,3.3,48.3,0
TX00000418,1056,8.3,19,5,2.6,1,2,6.1,France,Voyage,En ligne,5.3,50.5,0
TX00000419,3008,2.01,17,2,62.8,1,6,13.6,France,Station-service,Mobile,4.1,70.2,0
TX00000420,4342,12.57,3,6,37.1,1,5,7.2,France,Voyage,Carte physique,5.2,27.1,0
TX00000421,3858,14.23,5,5,19.0,0,2,9.6,France,E-commerce,En ligne,6.6,67.3,0
TX00000422,3232,46.03,14,2,88.1,2,4,4.8,France,Alimentaire,Sans contact,9.6,39.0,0
TX00000423,4699,181.08,17,1,21.4,1,4,4.3,UE,Luxe,Carte physique,3.2,48.8,0
TX00000424,3608,49.01,7,1,16.5,1,4,5.8,France,Alimentaire,Carte physique,12.1,65.2,0
TX00000425,4638,30.16,15,1,56.4,2,5,6.2,UE,E-commerce,Mobile,9.4,47.2,0
TX00000426,2667,46.22,20,2,30.0,0,4,1.3,France,E-commerce,En ligne,2.7,52.6,0
TX00000427,2262,10.52,18,3,25.3,2,4,5.7,Hors-UE,Santé,Carte physique,14.0,,0
TX00000428,3080,62.43,2,2,66.2,0,0,4.1,France,Autre,Mobile,16.0,20.3,0
TX00000429,1384,23.13,11,6,1.0,2,4,4.9,France,Santé,Mobile,7.1,68.1,0
TX00000430,4249,93.0,16,1,50.8,0,4,3.8,France,E-commerce,En ligne,2.2,44.5,0
TX00000431,4749,44.61,2,4,84.5,0,6,2.4,France,Alimentaire,Carte physique,5.6,88.5,0
TX00000432,2889,65.2,3,5,80.7,0,8,0.7,France,Santé,Carte physique,2.1,19.6,0
TX00000433,1511,107.04,16,2,38.1,4,4,14.6,UE,E-commerce,Sans contact,1.1,40.8,0
TX00000434,2651,918.2,10,3,71.4,3,7,1.8,France,E-commerce,En ligne,4.7,53.8,0
TX00000435,4461,104.39,3,5,13.7,1,3,24.7,France,Restaurant,Sans contact,6.7,44.2,0
TX00000436,3002,60.92,18,2,26.8,1,2,2.6,France,Autre,Carte physique,6.9,56.2,0
TX00000437,2905,39.05,18,3,26.1,1,2,0.4,France,E-commerce,Carte physique,2.9,60.0,0
TX00000438,2726,8.72,20,1,128.0,1,2,10.0,France,Autre,Sans contact,1.7,36.2,0
TX00000439,3521,11.66,13,4,62.1,3,2,3.3,UE,Restaurant,Sans contact,16.7,44.9,0
TX00000440,1078,111.04,4,2,26.5,0,6,1.4,France,Station-service,Carte physique,4.1,50.4,0
TX00000441,3737,30.03,15,2,68.0,1,5,0.2,France,Santé,Sans contact,5.0,53.5,0
TX00000442,4820,28.45,3,3,194.1,0,1,0.8,France,Alimentaire,En ligne,14.9,47.6,0
TX00000443,1506,10.51,2,1,91.9,0,8,14.4,France,Station-service,Carte physique,6.3,60.3,0
TX00000444,4159,42.87,8,5,363.4,0,4,5.3,France,Restaurant,Carte physique,8.9,66.9,0
TX00000445,1458,15.83,8,3,149.4,0,9,8.9,France,Restaurant,Carte physique,7.1,46.2,0
TX00000446,4993,11.65,15,3,11.7,1,4,5.0,France,E-commerce,Carte physique,1.1,48.4,0
TX00000447,2790,398.99,14,4,46.4,0,8,3.8,France,Autre,Carte physique,6.9,57.8,0
TX00000448,2677,40.21,4,3,7.4,4,3,,France,Station-service,Mobile,3.4,41.5,0
TX00000449,4741,34.96,11,1,36.2,1,3,5.2,France,Station-service,En ligne,7.7,31.3,0
TX00000450,1534,7.04,2,4,28.0,0,7,18.2,France,Alimentaire,Carte physique,3.8,50.0,0
TX00000451,4582,89.38,22,3,82.4,3,7,0.9,France,E-commerce,Sans contact,6.4,48.4,0
TX00000452,1939,12.46,22,2,30.5,0,2,2.9,France,Alimentaire,En ligne,8.5,50.7,0
TX00000453,2970,82.08,6,2,74.9,0,7,8.4,France,Autre,Sans contact,15.5,32.7,0
TX00000454,4227,59.13,15,0,21.9,1,1,10.8,France,E-commerce,En ligne,4.0,14.1,0
TX00000455,3756,62.75,11,1,11.9,0,7,5.5,France,Station-service,Carte physique,7.1,58.5,0
TX00000456,2476,9.24,9,6,32.8,0,4,0.1,France,Restaurant,En ligne,5.2,45.1,0
TX00000457,4904,87.72,1,1,154.4,0,5,5.1,France,E-commerce,En ligne,11.3,,0
TX00000458,1814,40.68,14,2,62.4,1,0,4.2,UE,Autre,En ligne,5.1,37.1,0
TX00000459,2023,8.3,2,6,139.8,1,6,0.6,France,Voyage,Sans contact,10.1,69.6,0
TX00000460,2090,19.89,12,3,97.9,1,3,3.0,France,Alimentaire,Carte physique,3.2,29.9,0
TX00000461,4910,159.02,15,5,49.0,3,0,4.7,France,Alimentaire,En ligne,9.1,60.1,0
TX00000462,2852,3.27,0,0,124.6,3,4,19.3,France,E-commerce,Carte physique,3.7,44.2,0
TX00000463,1367,4.33,13,1,15.3,1,2,,France,Voyage,En ligne,4.2,63.8,0
TX00000464,1737,13.07,13,6,22.9,0,3,2.3,France,Alimentaire,Sans contact,5.0,55.9,0
TX00000465,4208,84.15,2,6,16.7,2,3,4.5,France,Autre,Sans contact,1.0,16.9,0
TX00000466,2946,362.87,11,2,8.6,1,6,15.1,France,Santé,Carte physique,6.6,63.3,0
TX00000467,4612,20.05,4,2,90.9,0,5,1.1,France,Station-service,Carte physique,4.7,43.5,0
TX00000468,2641,50.35,23,6,73.8,0,6,11.4,France,Station-service,En ligne,5.8,38.0,0
TX00000469,4484,13.53,20,3,82.2,0,3,5.4,Hors-UE,Restaurant,Sans contact,7.8,60.9,0
TX00000470,3969,92.3,11,2,25.3,2,1,0.4,Hors-UE,E-commerce,Carte physique,7.5,38.9,0
TX00000471,1785,99.34,11,1,27.8,0,2,2.7,UE,Luxe,Sans contact,5.4,47.6,0
TX00000472,4720,28.57,16,2,14.6,2,3,2.9,France,Voyage,En ligne,4.6,17.1,0
TX00000473,1362,24.69,23,3,27.9,0,2,6.7,France,Restaurant,Carte physique,8.7,77.6,0
TX00000474,4561,9.44,5,0,71.8,1,5,4.5,France,Luxe,Carte physique,7.5,30.8,0
TX00000475,3928,17.93,7,6,7.5,0,2,5.3,France,Autre,Carte physique,4.7,63.5,0
TX00000476,2912,27.27,20,1,14.3,1,5,1.2,France,E-commerce,Sans contact,5.6,47.8,0
TX00000477,3985,20.3,16,1,34.3,1,2,5.7,France,E-commerce,Carte physique,11.8,66.3,0
TX00000478,4583,94.8,3,5,117.6,1,7,0.2,France,Voyage,En ligne,3.2,37.5,0
TX00000479,1554,30.99,9,5,214.2,1,2,6.8,France,Restaurant,Mobile,4.3,16.8,0
TX00000480,1802,5.06,19,6,128.1,1,8,9.9,France,Santé,Carte physique,6.5,46.0,0
TX00000481,1041,129.8,16,3,1.5,0,6,2.8,France,Autre,En ligne,4.4,43.3,0
TX00000482,2508,48.4,20,6,1.0,0,2,18.7,UE,Alimentaire,En ligne,6.3,47.4,0
TX00000483,3131,164.94,4,3,15.1,2,4,2.1,France,Restaurant,Carte physique,7.1,44.4,0
TX00000484,2643,45.27,20,3,8.7,0,5,3.5,France,Autre,Carte physique,4.0,52.6,0
TX00000485,3883,86.35,2,0,10.4,1,5,5.8,UE,Santé,Mobile,6.0,38.4,0
TX00000486,1112,15.33,9,1,4.6,0,3,5.1,France,Restaurant,En ligne,4.7,61.6,0
TX00000487,4580,36.8,0,1,11.5,0,3,3.6,France,Alimentaire,Carte physique,4.7,51.9,0
TX00000488,2676,74.1,11,1,234.0,0,5,11.7,France,Santé,En ligne,10.4,50.5,0
TX00000489,4374,7.44,9,5,147.5,1,3,1.4,France,Santé,Carte physique,9.6,32.9,0
TX00000490,2141,14.43,22,0,4.7,1,8,0.7,France,E-commerce,En ligne,3.2,57.3,0
TX00000491,2193,17.95,14,1,1.0,0,0,2.0,France,Voyage,Carte physique,5.4,65.5,0
TX00000492,3316,10.13,9,2,2.3,1,3,2.4,France,Alimentaire,En ligne,3.5,69.0,0
TX00000493,3829,38.13,8,5,53.8,1,2,8.5,France,E-commerce,Carte physique,4.7,49.4,0
TX00000494,1710,49.93,9,4,36.6,0,8,3.1,UE,Luxe,En ligne,1.8,60.9,0
TX00000495,2709,126.2,10,6,36.7,0,7,9.3,France,Alimentaire,Carte physique,6.7,39.2,0
TX00000496,3107,1.73,9,3,95.0,0,3,4.0,France,Voyage,Carte physique,4.2,30.2,0
TX00000497,1777,20.6,11,5,30.1,2,2,5.0,France,Station-service,Carte physique,1.7,55.4,0
TX00000498,1264,49.9,7,2,45.5,1,7,3.7,France,Luxe,Carte physique,3.8,50.2,0
TX00000499,1982,17.5,3,2,8.9,2,6,0.9,France,Alimentaire,Carte physique,5.7,39.4,0
TX00000500,2887,32.94,6,0,50.5,0,4,1.1,UE,Voyage,Carte physique,3.7,60.8,1
TX00000501,2113,40.39,20,5,145.6,0,4,4.8,France,Alimentaire,Carte physique,4.6,50.5,0
TX00000502,4259,44.79,9,4,107.2,3,6,9.3,UE,Alimentaire,En ligne,12.8,48.2,0
TX00000503,1399,110.44,21,4,66.1,0,4,2.5,France,Alimentaire,Carte physique,4.4,42.5,0
TX00000504,4235,22.58,18,3,101.6,1,7,2.3,France,E-commerce,Mobile,10.6,,0
TX00000505,3515,5.33,1,1,98.5,0,1,6.8,France,Alimentaire,Carte physique,4.8,64.9,0
TX00000506,1271,30.79,9,0,43.4,1,4,2.4,France,Santé,Sans contact,3.9,35.7,0
TX00000507,3395,6.51,0,6,35.6,2,3,2.1,France,Restaurant,Carte physique,6.1,71.1,0
TX00000508,2111,3.57,14,5,18.5,2,2,4.7,France,Station-service,Carte physique,5.4,41.7,0
TX00000509,2409,101.39,13,5,13.8,0,3,6.2,France,Luxe,Carte physique,2.7,37.7,0
TX00000510,1064,25.06,18,1,88.2,1,4,2.0,France,Santé,Carte physique,1.9,40.9,0
TX00000511,2305,17.87,13,1,99.1,1,1,0.4,UE,Autre,Sans contact,9.1,37.9,0
TX00000512,1112,164.19,12,1,44.2,2,5,2.1,UE,Voyage,Sans contact,4.9,53.7,0
TX00000513,3312,43.46,18,1,66.4,1,5,7.0,France,Restaurant,Mobile,11.4,53.2,0
TX00000514,2044,57.32,13,5,2.4,1,1,10.1,France,Station-service,Carte physique,2.3,30.0,0
TX00000515,3558,38.24,7,4,2.2,1,3,7.1,UE,E-commerce,Sans contact,6.1,51.4,0
TX00000516,2143,24.08,14,6,2.5,1,6,2.6,France,Autre,Sans contact,4.8,44.6,0
TX00000517,3410,127.43,1,1,36.5,2,3,4.4,France,Alimentaire,En ligne,3.9,49.8,0
TX00000518,4487,34.0,8,4,37.8,4,5,2.0,UE,E-commerce,Carte physique,7.2,61.7,0
TX00000519,2966,26.0,21,1,63.7,2,4,3.0,UE,E-commerce,En ligne,4.5,63.3,0
TX00000520,2821,15.98,1,1,7.3,3,8,1.1,France,Santé,Mobile,6.3,67.5,0
TX00000521,3817,95.64,21,4,139.3,0,5,0.2,France,Restaurant,En ligne,4.1,34.6,0
TX00000522,2197,6.02,11,1,14.5,3,0,5.2,France,Alimentaire,Carte physique,6.7,52.5,0
TX00000523,4692,48.05,0,0,21.5,1,6,2.4,France,Restaurant,En ligne,11.0,51.8,0
TX00000524,1872,31.94,10,5,139.1,1,1,19.1,France,Restaurant,Carte physique,6.3,38.8,0
TX00000525,1145,42.89,10,4,112.3,0,3,0.8,France,E-commerce,Mobile,5.4,41.8,0
TX00000526,3739,15.44,12,4,4.2,0,3,2.0,France,E-commerce,Carte physique,2.7,59.3,0
TX00000527,2622,17.87,14,6,42.3,1,1,2.6,France,Alimentaire,Carte physique,4.1,51.1,0
